Disease,symptoms_text,symptoms_count
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,3
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Psoriasis,joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash joint_pain silver_like_dusting small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash joint_pain skin_peeling small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting inflammatory_nails,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,5
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,5
Impetigo,high_fever blister red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash high_fever red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash high_fever blister yellow_crust_ooze,4
Impetigo,skin_rash high_fever blister red_sore_around_nose,4
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,5
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,4
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches,4
Fungal infection,skin_rash nodal_skin_eruptions dischromic_patches,3
Fungal infection,itching nodal_skin_eruptions dischromic_patches,3
Fungal infection,itching skin_rash dischromic_patches,3
Fungal infection,itching skin_rash nodal_skin_eruptions,3
Fungal infection,skin_rash nodal_skin_eruptions dischromic_patches,3
Fungal infection,itching nodal_skin_eruptions dischromic_patches,3
Fungal infection,itching skin_rash dischromic_patches,3
Fungal infection,itching skin_rash nodal_skin_eruptions,3
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches,4
Allergy,continuous_sneezing shivering chills watering_from_eyes,4
Allergy,shivering chills watering_from_eyes,3
Allergy,continuous_sneezing chills watering_from_eyes,3
Allergy,continuous_sneezing shivering watering_from_eyes,3
Allergy,continuous_sneezing shivering chills,3
Allergy,shivering chills watering_from_eyes,3
Allergy,continuous_sneezing chills watering_from_eyes,3
Allergy,continuous_sneezing shivering watering_from_eyes,3
Allergy,continuous_sneezing shivering chills,3
Allergy,continuous_sneezing shivering chills watering_from_eyes,4
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain,6
GERD,stomach_pain ulcers_on_tongue vomiting cough chest_pain,5
GERD,stomach_pain acidity vomiting cough chest_pain,5
GERD,stomach_pain acidity ulcers_on_tongue cough chest_pain,5
GERD,stomach_pain acidity ulcers_on_tongue vomiting chest_pain,5
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough,5
GERD,acidity ulcers_on_tongue vomiting cough chest_pain,5
GERD,stomach_pain ulcers_on_tongue vomiting cough chest_pain,5
GERD,stomach_pain acidity vomiting cough chest_pain,5
GERD,stomach_pain acidity ulcers_on_tongue cough chest_pain,5
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,7
Chronic cholestasis,vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,6
Chronic cholestasis,itching yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,6
Chronic cholestasis,itching vomiting nausea loss_of_appetite abdominal_pain yellowing_of_eyes,6
Chronic cholestasis,itching vomiting yellowish_skin loss_of_appetite abdominal_pain yellowing_of_eyes,6
Chronic cholestasis,itching vomiting yellowish_skin nausea abdominal_pain yellowing_of_eyes,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite yellowing_of_eyes,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain,6
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,7
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,7
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_urination,5
Drug Reaction,itching stomach_pain burning_micturition spotting_urination,4
Drug Reaction,itching skin_rash burning_micturition spotting_urination,4
Drug Reaction,itching skin_rash stomach_pain spotting_urination,4
Drug Reaction,itching skin_rash stomach_pain burning_micturition,4
Drug Reaction,skin_rash stomach_pain burning_micturition spotting_urination,4
Drug Reaction,itching stomach_pain burning_micturition spotting_urination,4
Drug Reaction,itching skin_rash burning_micturition spotting_urination,4
Drug Reaction,itching skin_rash stomach_pain spotting_urination,4
Drug Reaction,itching skin_rash stomach_pain burning_micturition,4
Peptic ulcer diseae,vomiting loss_of_appetite abdominal_pain passage_of_gases internal_itching,5
Peptic ulcer diseae,vomiting indigestion abdominal_pain passage_of_gases internal_itching,5
Peptic ulcer diseae,indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching,5
Peptic ulcer diseae,vomiting loss_of_appetite abdominal_pain passage_of_gases internal_itching,5
Peptic ulcer diseae,vomiting indigestion abdominal_pain passage_of_gases internal_itching,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite passage_of_gases internal_itching,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain internal_itching,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases,5
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching,6
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching,6
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts,4
AIDS,patches_in_throat high_fever extra_marital_contacts,3
AIDS,muscle_wasting high_fever extra_marital_contacts,3
AIDS,muscle_wasting patches_in_throat extra_marital_contacts,3
AIDS,muscle_wasting patches_in_throat high_fever,3
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts,4
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts,4
AIDS,patches_in_throat high_fever extra_marital_contacts,3
AIDS,muscle_wasting high_fever extra_marital_contacts,3
AIDS,muscle_wasting patches_in_throat high_fever,3
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,10
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,10
Diabetes ,weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue weight_loss lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue weight_loss restlessness irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue weight_loss restlessness lethargy blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level obesity excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision excessive_hunger increased_appetite polyuria,9
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity increased_appetite polyuria,9
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea,4
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea,4
Gastroenteritis,sunken_eyes dehydration diarrhoea,3
Gastroenteritis,vomiting dehydration diarrhoea,3
Gastroenteritis,vomiting sunken_eyes diarrhoea,3
Gastroenteritis,vomiting sunken_eyes dehydration,3
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea,4
Gastroenteritis,sunken_eyes dehydration diarrhoea,3
Gastroenteritis,vomiting dehydration diarrhoea,3
Gastroenteritis,vomiting sunken_eyes diarrhoea,3
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum,6
Bronchial Asthma,cough high_fever breathlessness family_history mucoid_sputum,5
Bronchial Asthma,fatigue high_fever breathlessness family_history mucoid_sputum,5
Bronchial Asthma,fatigue cough breathlessness family_history mucoid_sputum,5
Bronchial Asthma,fatigue cough high_fever family_history mucoid_sputum,5
Bronchial Asthma,fatigue cough high_fever breathlessness mucoid_sputum,5
Bronchial Asthma,fatigue cough high_fever breathlessness family_history,5
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum,6
Bronchial Asthma,cough high_fever breathlessness family_history mucoid_sputum,5
Bronchial Asthma,fatigue high_fever breathlessness family_history mucoid_sputum,5
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration,5
Hypertension ,chest_pain dizziness loss_of_balance lack_of_concentration,4
Hypertension ,headache dizziness loss_of_balance lack_of_concentration,4
Hypertension ,headache chest_pain loss_of_balance lack_of_concentration,4
Hypertension ,headache chest_pain dizziness lack_of_concentration,4
Hypertension ,headache chest_pain dizziness loss_of_balance,4
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration,5
Hypertension ,chest_pain dizziness loss_of_balance lack_of_concentration,4
Hypertension ,headache dizziness loss_of_balance lack_of_concentration,4
Hypertension ,headache chest_pain loss_of_balance lack_of_concentration,4
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,9
Migraine,indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,8
Migraine,acidity headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,8
Migraine,acidity indigestion blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,8
Migraine,acidity indigestion headache excessive_hunger stiff_neck depression irritability visual_disturbances,8
Migraine,acidity indigestion headache blurred_and_distorted_vision stiff_neck depression irritability visual_disturbances,8
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger depression irritability visual_disturbances,8
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck irritability visual_disturbances,8
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression visual_disturbances,8
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability,8
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance,5
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance,5
Cervical spondylosis,weakness_in_limbs neck_pain dizziness loss_of_balance,4
Cervical spondylosis,back_pain neck_pain dizziness loss_of_balance,4
Cervical spondylosis,back_pain weakness_in_limbs dizziness loss_of_balance,4
Cervical spondylosis,back_pain weakness_in_limbs neck_pain loss_of_balance,4
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness,4
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance,5
Cervical spondylosis,weakness_in_limbs neck_pain dizziness loss_of_balance,4
Cervical spondylosis,back_pain neck_pain dizziness loss_of_balance,4
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium,4
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium,4
Paralysis (brain hemorrhage),headache weakness_of_one_body_side altered_sensorium,3
Paralysis (brain hemorrhage),vomiting weakness_of_one_body_side altered_sensorium,3
Paralysis (brain hemorrhage),vomiting headache altered_sensorium,3
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side,3
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium,4
Paralysis (brain hemorrhage),headache weakness_of_one_body_side altered_sensorium,3
Paralysis (brain hemorrhage),vomiting weakness_of_one_body_side altered_sensorium,3
Paralysis (brain hemorrhage),vomiting headache altered_sensorium,3
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,8
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,8
Jaundice,vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,7
Jaundice,itching fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,7
Jaundice,itching vomiting weight_loss high_fever yellowish_skin dark_urine abdominal_pain,7
Jaundice,itching vomiting fatigue high_fever yellowish_skin dark_urine abdominal_pain,7
Jaundice,itching vomiting fatigue weight_loss yellowish_skin dark_urine abdominal_pain,7
Jaundice,itching vomiting fatigue weight_loss high_fever dark_urine abdominal_pain,7
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin abdominal_pain,7
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine,7
Malaria,chills vomiting high_fever sweating headache nausea muscle_pain,7
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain,8
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain,8
Malaria,vomiting high_fever sweating headache nausea diarrhoea muscle_pain,7
Malaria,chills high_fever sweating headache nausea diarrhoea muscle_pain,7
Malaria,chills vomiting sweating headache nausea diarrhoea muscle_pain,7
