Disease,symptoms_text,symptoms_count
Varicose veins,fatigue cramps bruising swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue cramps bruising obesity swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels swollen blood,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen nail,12
Hypothyroidism,fatigue weight_gain mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation swollen weight nail,12
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hyperthyroidism,mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hyperthyroidism,fatigue weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hyperthyroidism,fatigue mood_swings restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,10
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Osteoarthristis,neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,5
Osteoarthristis,joint_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell,5
Osteoarthristis,joint_pain neck_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,5
Osteoarthristis,joint_pain neck_pain knee_pain swelling_joints painful_walking joint pain swell neck,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain painful_walking joint pain neck,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints joint pain swell neck,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking joint pain swell neck,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
Arthritis,stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain swell neck,4
Arthritis,muscle_weakness swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle,4
Arthritis,muscle_weakness stiff_neck movement_stiffness painful_walking movement stiff pain weakness muscle neck,4
Arthritis,muscle_weakness stiff_neck swelling_joints painful_walking joint stiff pain weakness swell muscle neck,4
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness joint movement stiff weakness swell muscle neck,4
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking joint movement stiff pain weakness swell muscle neck,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
(vertigo) Paroymsal  Positional Vertigo,headache nausea spinning_movements loss_of_balance unsteadiness movement loss,5
(vertigo) Paroymsal  Positional Vertigo,vomiting nausea spinning_movements loss_of_balance unsteadiness movement loss,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache spinning_movements loss_of_balance unsteadiness movement loss,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea loss_of_balance unsteadiness loss,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements unsteadiness movement,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance movement loss,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness movement loss,6
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea loss_of_balance unsteadiness loss,5
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Acne,pus_filled_pimples blackheads scurring,3
Acne,skin_rash blackheads scurring skin,3
Acne,skin_rash pus_filled_pimples scurring skin,3
Acne,skin_rash pus_filled_pimples blackheads skin,3
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Acne,skin_rash pus_filled_pimples blackheads skin,3
Acne,skin_rash pus_filled_pimples scurring skin,3
Acne,skin_rash blackheads scurring skin,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition foul_smell_ofurine continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine urine,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine continuous urine,3
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine continuous urine,3
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Psoriasis,joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,5
Psoriasis,skin_rash skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails skin nail,5
Psoriasis,skin_rash joint_pain silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,5
Psoriasis,skin_rash joint_pain skin_peeling small_dents_in_nails inflammatory_nails joint skin pain nail,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting inflammatory_nails joint skin pain nail,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails joint skin pain nail,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails joint skin pain nail,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
Impetigo,high_fever blister red_sore_around_nose yellow_crust_ooze yellow fever nose red,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze skin yellow nose red,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze skin yellow nose red,4
Impetigo,skin_rash high_fever red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,4
Impetigo,skin_rash high_fever blister yellow_crust_ooze skin yellow fever,4
Impetigo,skin_rash high_fever blister red_sore_around_nose skin fever nose red,4
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze skin yellow fever nose red,5
